rate,IR,totalAsset2023,totalDebt2023,totalEquity2023,revenue2023,operatingIncome2023,earningBeforeTax2023,margin2023,turnover2023,leverage2023,totalAsset2022,totalDebt2022,totalEquity2022,revenue2022,operatingIncome2022,earningBeforeTax2022,margin2022,turnover2022,leverage2022,totalAsset2021,totalDebt2021,totalEquity2021,revenue2021,operatingIncome2021,earningBeforeTax2021,margin2021,turnover2021,leverage2021
BBB-,12,2858244000,1410733000,1447511000,1521174000,47959000,6007000,0.003948924,0.532205788,1.974592248,0,0,0,0,0,0,0,0,0,2729463000,1292640000,1436823000,3454510000,143656000,148466000,0.042977441,1.265637233,1.899651523
BBB-,14,2704348000,1872431000,831917000,1776634000,103311000,30072000,0.01692639,0.656954652,3.250742562,0,0,0,0,0,0,0,0,0,2688771000,1888622000,800149000,1993544000,26285000,12458000,0.006249172,0.741433168,3.360337887
BBB-,11,2698000000,1933000000,765000000,2341000000,197000000,131000000,0.055958992,0.867679763,3.526797386,0,0,0,0,0,0,0,0,0,2525000000,1971000000,554000000,1787000000,134000000,99000000,0.055400112,0.707722772,4.557761733
BBB-,14,2658559000,1256091000,1402468000,1662415000,443312000,474468000,0.285408878,0.625306792,1.895628991,0,0,0,0,0,0,0,0,0,1748618000,747055000,1001563000,992834000,-104433000,-81974000,-0.082565666,0.5677821,1.745889175
BBB-,8,2607538000,1338904000,1268634000,2199797000,-412518000,15510000,0.007050651,0.843629891,2.055390286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,5,2579246000,877900000,1701346000,2027961000,630310000,608505000,0.300057545,0.786261179,1.516003212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,10,2532717000,1854255000,678462000,4263446000,51863000,59591000,0.013977191,1.683348752,3.733027052,0,0,0,0,0,0,0,0,0,2357157000,1764780000,592377000,5841329000,67711000,42721000,0.007313575,2.478124707,3.979150102
BBB-,10,2509677000,1799853000,709824000,6130735000,233458000,148485000,0.024219771,2.442838262,3.535632777,2266141000,1691771000,574370000,7818036000,410463000,312899000,0.040022712,3.44993361,3.94543761,935000000,638000000,297000000,3933000000,111000000,106000000,0.026951437,4.206417112,3.148148148
BBB-,8,2486000000,1109000000,1377000000,1943000000,35000000,6000000,0.003088008,0.78157683,1.805374001,0,0,0,0,0,0,0,0,0,2271000000,1177000000,1094000000,2743000000,77000000,33000000,0.012030623,1.207837957,2.075868373
BBB-,6,2409103000,1520517000,888586000,2875546000,152597000,134691000,0.046840148,1.193616877,2.711164704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,10,2406192000,1103523000,1302669000,6363923000,113086000,292564000,0.045972272,2.644810971,1.847124634,2204000000,1149000000,1055000000,6681000000,631000000,622000000,0.093099835,3.031306715,2.089099526,1673473000,1170044000,503429000,5103664000,-29838000,-25696000,-0.005034814,3.049743856,3.324148986
BBB-,10,2396372000,2014622000,381750000,2510420000,63183000,5748000,0.002289657,1.047591943,6.277333333,0,0,0,0,0,0,0,0,0,2556994000,1933458000,623536000,3608076000,69034000,63922000,0.017716367,1.411061582,4.100796105
BBB-,14,2331601000,769972000,1561629000,5045457000,241544000,200118000,0.039663008,2.163945289,1.49305693,0,0,0,0,0,0,0,0,0,1719696000,466854000,1252842000,2811389000,436257000,436968000,0.155427797,1.634817433,1.372635975
BBB-,10,2330000000,1662000000,668000000,6270000000,305000000,292000000,0.046570973,2.690987124,3.488023952,1139000000,492000000,647000000,4703000000,273000000,272000000,0.057835424,4.129060579,1.760432767,713000000,321000000,392000000,3691000000,211000000,214000000,0.057978868,5.176718093,1.818877551
BBB-,14,2327000000,1418000000,909000000,4840000000,243000000,232000000,0.047933884,2.079931242,2.559955996,0,0,0,0,0,0,0,0,0,1736033000,1267622000,468411000,5656226000,258823000,236499000,0.041812155,3.258132766,3.706217403
BBB-,10,2276933000,1305864000,971069000,6555674000,198917000,152112000,0.023203106,2.879168601,2.344769527,2059562000,1226865000,832697000,5787202000,102262000,105442000,0.018219858,2.809918808,2.47336306,1931573000,1195366000,736207000,6621077000,105092000,91227000,0.013778272,3.427816086,2.623681926
BBB-,14,2272745000,664013000,1608732000,2961357000,339132000,318404000,0.107519627,1.302986917,1.412755512,0,0,0,0,0,0,0,0,0,1846493000,661318000,1185175000,942976000,85821000,86654000,0.091894173,0.51068485,1.557991858
BBB-,7,2193426000,1669337000,524089000,2695453000,152526000,129358000,0.047991191,1.22887802,4.185216633,0,0,0,0,0,0,0,0,0,996565000,690122000,306443000,1975598000,80084000,154322000,0.07811407,1.98240757,3.252040347
BBB-,8,2127377000,1377087000,750290000,1789892000,89245000,47149000,0.026341813,0.841360981,2.83540631,0,0,0,0,0,0,0,0,0,1367363000,728321000,639042000,1971486000,46108000,78859000,0.039999777,1.441816109,2.139707562
BBB-,5,2111000000,1037000000,1074000000,1888000000,797000000,757000000,0.40095339,0.894362861,1.965549348,0,0,0,0,0,0,0,0,0,47000000,3000000,44000000,0,-6000000,-6000000,0,0,1.068181818
BBB-,6,2087000000,1419000000,668000000,1929000000,40000000,124000000,0.064282011,0.924293244,3.124251497,0,0,0,0,0,0,0,0,0,1457000000,1099000000,358000000,1356000000,107000000,107000000,0.078908555,0.930679478,4.069832402
BBB-,12,2079276000,1209973000,869303000,5579247000,171538000,209155000,0.037488034,2.683264271,2.391888674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,14,2022922000,592724000,1430198000,710846000,91520000,70046000,0.098538924,0.351395654,1.414434924,0,0,0,0,0,0,0,0,0,1885901000,612637000,1273264000,650480000,111086000,97571000,0.149998463,0.344917363,1.481154733
BBB-,13,1999000000,1485000000,514000000,2862000000,70000000,36000000,0.012578616,1.431715858,3.889105058,0,0,0,0,0,0,0,0,0,1045000000,578000000,467000000,1386000000,65000000,62000000,0.044733045,1.326315789,2.237687366
BBB-,12,1967000000,1167000000,800000000,1552000000,51000000,31000000,0.019974227,0.78901881,2.45875,0,0,0,0,0,0,0,0,0,1181211000,438311000,742900000,2544476000,66328000,59843000,0.023518791,2.154124877,1.59
BBB-,8,1931066000,721083000,1209983000,1847834000,103227000,93182000,0.05042769,0.956898418,1.595944736,0,0,0,0,0,0,0,0,0,2077000000,710000000,1367000000,1212000000,33000000,12000000,0.00990099,0.583533943,1.519385516
BBB-,10,1920790000,851337000,1069453000,5238109000,185868000,183854000,0.035099308,2.727059699,1.796049008,0,0,0,0,0,0,0,0,0,1622149000,850225000,771924000,4287999000,332259000,342653000,0.079909767,2.64340637,2.101436152
BBB-,6,1905593000,1702038000,203555000,513676000,-108459000,-177109000,-0.344787376,0.269562283,9.361563214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,11,1892334000,989385000,902949000,3172130000,298657000,109480000,0.034513087,1.676305557,2.095726337,0,0,0,0,0,0,0,0,0,1625884000,915620000,710264000,2536908000,60785000,25698000,0.010129654,1.560325337,2.289126297
BBB-,10,1823235000,1164028000,659207000,1047565000,108082000,127772000,0.121970474,0.574563893,2.765800424,0,0,0,0,0,0,0,0,0,1451000000,1031000000,420000000,1091000000,-15000000,133000000,0.121906508,0.751895245,3.454761905
BBB-,13,1763355000,1072550000,690805000,2453597000,103706000,10830000,0.004413928,1.391436778,2.552608913,0,0,0,0,0,0,0,0,0,1680151000,1010201000,669950000,2530933000,58390000,11050000,0.004365979,1.506372344,2.507875215
BBB-,9,1686059000,1374156000,311903000,1090040000,91158000,46346000,0.042517706,0.646501694,5.40571588,0,0,0,0,0,0,0,0,0,1112749000,950843000,161906000,1485097000,103750000,90350000,0.060837777,1.334619937,6.872808914
BBB-,6,1614917000,1250223000,364694000,2781722000,187945000,53772000,0.019330472,1.722517009,4.428142498,0,0,0,0,0,0,0,0,0,3821512000,3555159000,266353000,4669424000,33771000,2983000,0.000638837,1.22187867,14.3475463
BBB-,9,1502000000,1041000000,461000000,2382000000,214000000,192000000,0.080604534,1.585885486,3.25813449,0,0,0,0,0,0,0,0,0,1088000000,845000000,243000000,1220000000,-173000000,-188000000,-0.154098361,1.121323529,4.477366255
BBB-,11,1452674000,1051074000,401600000,841650000,37737000,22354000,0.026559734,0.57937982,3.617216135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,10,1353072000,637570000,715502000,4751277000,308165000,300475000,0.063240893,3.511473891,1.891080668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,8,1343468000,627955000,715513000,1396512000,264981000,243240000,0.174176806,1.039482891,1.877629058,0,0,0,0,0,0,0,0,0,991973000,645688000,346285000,623901000,-41830000,-52334000,-0.083881898,0.628949578,2.864614407
BBB-,12,1264693000,943208000,321485000,1292706000,66218000,161399000,0.124853602,1.02215004,3.933909825,0,0,0,0,0,0,0,0,0,220654000,99806000,120848000,470142000,-43073000,-40219000,-0.085546494,2.130675175,1.825880445
BBB-,11,1.10E+12,3.11E+11,7.88E+11,8.66E+11,26548625914,31027663790,0.036,0.788,1.395,9.26E+11,1.60E+11,7.66E+11,6.25E+11,20463968046,-17103673358,-0.027,0.675,1.208,1.01E+12,2.23E+11,7.84E+11,7.00E+11,7617953056,37235963720,0.053,0.695,1.285
BBB-,12,2.37E+11,47159660314,1.90E+11,94772410649,-32548106506,-20301192545,-0.214,0.4,1.248,3.05E+11,94123353220,2.11E+11,1.25E+11,-35045943284,1.05E+11,0.838,0.41,1.447,3.83E+11,2.39E+11,1.44E+11,1.34E+11,7360077995,3247678278,0.024,0.349,2.661
BBB-,14,5.74E+11,3.06E+11,2.68E+11,7.59E+11,51726034035,59159544052,0.078,1.322,2.144,4.52E+11,2.27E+11,2.25E+11,6.29E+11,50682532747,53220598562,0.085,1.392,2.01,3.35E+11,1.64E+11,1.71E+11,4.44E+11,43348738057,49456184782,0.111,1.328,1.957
BBB-,10,2.66E+11,58674386856,2.07E+11,47187842383,-1813616540,-2190122277,-0.046,0.177,1.283,2.68E+11,58496402565,2.10E+11,58633950913,-884105121,-924144005,-0.016,0.219,1.279,2.75E+11,66332387951,2.08E+11,57775111897,-4965189508,74125387573,1.283,0.21,1.318
BBB-,13,84276416000,28961776000,55314640000,27812382000,889833000,784254000,0.028,0.33,1.524,72428808000,17871449000,54557359000,30217569000,25574000,63885000,0.002,0.417,1.328,32067033000,15440378000,16626655000,31982717000,-1466782000,-2045214000,-0.064,0.997,1.929
BBB-,11,31323393000,23839504000,7483889000,36026985000,-427243000,-748281000,-0.021,1.15,4.185,22982107000,14749937000,8232170000,37264148000,875483000,431405000,0.012,1.621,2.792,20466016000,12594100000,7871916000,32519068000,114954000,204635000,0.006,1.589,2.6
BBB-,14,2.47E+12,1.72E+12,7.53E+11,1.31E+12,14755273986,19572897470,0.015,0.53,3.279,2.35E+12,1.62E+12,7.27E+11,1.22E+12,39442102751,52887054407,0.043,0.52,3.233,2.12E+12,1.44E+12,6.78E+11,1.31E+12,44647806717,67015303893,0.051,0.618,3.128
BBB-,12,1.19E+11,66303820470,52284944063,1.15E+11,-5582069275,-7320658260,-0.064,0.967,2.268,1.30E+11,68561445949,61480314176,1.49E+11,11907297397,8526104580,0.057,1.142,2.115,1.04E+11,50521009807,53257703176,84597515362,3077405830,2104463702,0.025,0.815,1.949
BBB-,9,5.99E+11,4.55E+11,1.44E+11,7.68E+11,35189702668,15605942261,0.02,1.281,4.159,5.68E+11,4.38E+11,1.30E+11,7.59E+11,27567777416,1985917702,0.003,1.336,4.36,5.31E+11,4.00E+11,1.31E+11,5.96E+11,27775163917,1753456616,0.003,1.122,4.041
BBB-,12,5.45E+11,3.31E+11,2.14E+11,8.34E+11,23429995620,10172922624,0.012,1.531,2.549,5.10E+11,2.85E+11,2.26E+11,9.95E+11,33368554911,25473676434,0.026,1.951,2.262,5.04E+11,2.92E+11,2.11E+11,8.79E+11,21639200846,16253891316,0.018,1.746,2.381
BBB-,12,61128754888,23034597137,38094157751,76780298502,979218394,-470316825,-0.006,1.256,1.605,45517291415,17593273649,27924017766,66612579112,1987489985,2467841695,0.037,1.463,1.63,36481931799,30261036448,6220895351,45603510039,1054013417,-2718462167,-0.06,1.25,5.864
BBB-,11,1.38E+11,85537345301,52837629884,1.22E+11,-6436352452,-9181180335,-0.075,0.883,2.619,1.31E+11,68456840367,62456606707,1.47E+11,-7401035956,-8982446378,-0.061,1.121,2.096,1.36E+11,64820560068,71012021570,1.13E+11,-8431253759,-8561150021,-0.076,0.834,1.913
BBB-,11,63701613000,23848793000,39852820000,20699801000,-642833000,475503000,0.023,0.325,1.598,0,0,0,0,0,0,0,0,0,62587012000,24341093000,38245919000,18561921000,648830000,1094370000,0.059,0.297,1.636
BBB-,10,27467000000,16785000000,10682000000,57744000000,823000000,98000000,0.002,2.102,2.571,23412000000,12443000000,10969000000,44909000000,1525000000,1186000000,0.026,1.918,2.134,16084934000,6199034000,9885900000,29159184000,1340503000,855951000,0.029,1.813,1.627
BBB-,9,51109657000,29303997000,21805660000,33546198000,450184000,550562000,0.016,0.656,2.344,43873740000,22623305000,21250435000,33264851000,353197000,378419000,0.011,0.758,2.065,40949960000,19976839000,20973121000,26395845000,-657030000,-602079000,-0.023,0.645,1.952
BBB-,7,2.32E+11,1.12E+11,1.20E+11,3.82E+11,-3894777764,-2113354329,-0.006,1.645,1.928,2.98E+11,1.70E+11,1.28E+11,3.65E+11,-10631134052,-29426360818,-0.081,1.227,2.326,2.85E+11,1.02E+11,1.83E+11,3.92E+11,1796805693,-7291832693,-0.019,1.376,1.556
BBB-,10,49373769176,31902772340,17470996836,88377059730,1688008975,473005790,0.005,1.79,2.826,47854971381,30174598674,17680372707,73421934268,2252248416,1100822383,0.015,1.534,2.707,44802196556,28888838465,15913358091,71298676479,2238199821,1795318764,0.025,1.591,2.815
BBB-,10,22257000000,15813000000,6444000000,69652000000,603000000,555000000,0.008,3.129,3.454,24695000000,17996000000,6699000000,67222000000,985000000,946000000,0.014,2.722,3.686,21615000000,14654000000,6961000000,55598000000,1405000000,1349000000,0.024,2.572,3.105
BBB-,12,4.77E+11,2.62E+11,2.16E+11,7.53E+11,44088244906,36366623754,0.048,1.579,2.213,4.62E+11,2.64E+11,1.98E+11,5.66E+11,13299644433,12841545754,0.023,1.225,2.332,4.24E+11,2.27E+11,1.97E+11,4.96E+11,25296758456,24262752796,0.049,1.169,2.15
BBB-,7,1.03E+12,8.35E+11,1.92E+11,1.02E+12,22359940820,-33937898921,-0.033,0.992,5.36,1.09E+12,8.68E+11,2.26E+11,1.05E+12,42327369054,8881913756,0.008,0.959,4.839,4.29E+11,1.72E+11,2.57E+11,1.42E+11,24369537022,14535396933,0.102,0.331,1.669
BBB-,9,24002000000,16600000000,7402000000,14581000000,1344000000,531000000,0.036,0.607,3.243,22431000000,15495000000,6936000000,12946000000,668000000,118000000,0.009,0.577,3.234,19666000000,12829000000,6837000000,11166000000,467000000,81000000,0.007,0.568,2.876
BBB-,9,14453000000,10451000000,4002000000,32933000000,1007000000,1128000000,0.034,2.279,3.611,9979807000,6905415000,3074392000,32757820000,685032000,785771000,0.024,3.282,3.246,8683000000,6250000000,2433000000,24319000000,709000000,754000000,0.031,2.801,3.569
BBB-,8,1.30E+13,1.22E+13,8.10E+11,7.62E+12,6.20E+11,1.42E+11,0.019,0.586,16.063,1.35E+13,1.27E+13,7.16E+11,6.21E+12,5.99E+11,-7699984635,-0.001,0.461,18.802,1.31E+13,1.26E+13,5.21E+11,4.34E+12,93203600406,-6.40E+11,-0.147,0.332,25.106
BBB-,9,16664000000,11808000000,4856000000,21716000000,774000000,42000000,0.002,1.303,3.432,16839000000,12017000000,4822000000,27083000000,513000000,50000000,0.002,1.608,3.492,15074000000,9973000000,5101000000,23013000000,395000000,61000000,0.003,1.527,2.955
BBB-,11,59359645000,36494793000,22864852000,53056373000,2689628000,756952000,0.014,0.894,2.596,53096650000,30689550000,22407100000,58158148000,3611621000,1895758000,0.033,1.095,2.37,51997000000,30445000000,21552000000,49191000000,3199000000,1015000000,0.021,0.946,2.413
BBB-,12,46632794000,27800827000,18831967000,74498416000,4643991000,59182000,0.001,1.598,2.476,48418183000,29385701000,19032482000,1.07E+11,3586911000,2404512000,0.022,2.212,2.544,45677000000,40220000000,5457000000,1.09E+11,-9139000000,-16690000000,-0.154,2.379,8.37
BBB-,8,41260000000,29782000000,11478000000,34399000000,-1141000000,-2553000000,-0.074,0.834,3.595,46855809000,32828168000,14027641000,52291111000,1669359000,401906000,0.008,1.116,3.34,43073806000,32840369000,10233437000,43753163000,1720128000,607433000,0.014,1.016,4.209
BBB-,14,14988675000,8727767000,6260908000,15226440000,418205000,187482000,0.012,1.016,2.394,11250219000,5157743000,6092476000,20549510000,452447000,235465000,0.011,1.827,1.847,11956873000,6043933000,5912940000,19185041000,442722000,341660000,0.018,1.605,2.022
BBB-,13,24728314000,18994859000,5733455000,5687291000,804356000,41412000,0.007,0.23,4.313,24610000000,18738000000,5872000000,7357000000,476000000,45000000,0.006,0.299,4.191,15614936000,12365077000,3249859000,9043114000,234237000,44311000,0.005,0.579,4.805
BBB-,10,51971000000,23053000000,28918000000,32966000000,1215000000,767000000,0.023,0.634,1.797,52913000000,24566000000,28347000000,49068000000,3548000000,2267000000,0.046,0.927,1.867,50614000000,23618000000,26996000000,88784000000,9205000000,10690000000,0.12,1.754,1.875
BBB-,7,44417472654,22977436979,21440035675,24867480686,194285605,772004837,0.031,0.56,2.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,14,11731431000,7559146000,4172285000,14595028000,329383000,223971000,0.015,1.244,2.812,12516678000,8568365000,3948313000,13422150000,-988948000,-213855000,-0.016,1.072,3.17,0,0,0,0,0,0,0,0,0
BBB-,12,38829988000,25101787000,13728201000,43786159000,6124920000,5652439000,0.129,1.128,2.828,28279499000,19152265000,9127234000,37965761000,4539492000,3745352000,0.099,1.343,3.098,0,0,0,0,0,0,0,0,0
BBB-,12,30703477000,12453495000,18249982000,52384007000,-1034335000,8185000,0,1.706,1.682,33087695000,14847792000,18239903000,74491935000,1896633000,1058573000,0.014,2.251,1.814,0,0,0,0,0,0,0,0,0
BBB-,7,11501873000,6700820000,4801053000,15043201000,474219000,127566000,0.008,1.308,2.396,11507218000,6833729000,4673489000,14579229000,295072000,54311000,0.004,1.267,2.462,11326000000,6707000000,4619000000,14751000000,280000000,110000000,0.007,1.302,2.452
BBB-,10,97910262000,67458535000,30451727000,2.52E+11,1623117000,1883878000,0.007,2.578,3.215,92570348000,63562320000,29008028000,2.20E+11,114535000,7321631000,0.033,2.379,3.191,93376000000,69232000000,24144000000,2.21E+11,973000000,674000000,0.003,2.365,3.867
BBB-,8,26957846000,19673023000,7284823000,27358665000,783731000,568603000,0.021,1.015,3.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,14,28760297000,7711474000,21048823000,16239275000,1102179000,1834393000,0.113,0.565,1.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB-,14,19097000000,5477000000,13620000000,29807000000,155000000,152000000,0.005,1.561,1.402,18593000000,5144000000,13449000000,34490000000,-725000000,-808000000,-0.023,1.855,1.382,17642000000,3394000000,14248000000,31314000000,573000000,498000000,0.016,1.775,1.238
